open,high,low,close,volume,date
2385.23,2415.35742,2366.94263,2415.24,1454097117.5,2022-04-13 20:45:00
2422.34,2437.68,2379.53687,2385.64,1370277094.2,2022-04-17 20:45:00
2386.66,2387.51172,2341.92871,2343.87,1509120687.52,2022-04-18 20:45:00
2347.2,2372.32031,2314.42334,2357.24,1282772913.4,2022-04-19 20:45:00
2364.46,2367.25684,2316.69678,2320.51,1417062425.0,2022-04-20 20:45:00
2327.08,2333.93872,2286.60156,2325.45,1592267862.1,2022-04-21 20:45:00
2331.51,2430.28271,2331.5144,2420.91,2195885680.8,2022-04-24 20:45:00
2423.74,2444.55029,2381.93042,2386.01,2003053904.0,2022-04-25 20:45:00
2386.03,2402.23877,2358.763,2370.99,1031057934.7,2022-04-26 20:45:00
2373.1,2376.63062,2348.5752,2376.17,1079962957.9,2022-04-27 20:45:00
2380.16,2390.27979,2351.484,2356.2,1462957918.2,2022-04-28 20:45:00
2358.23,2359.40259,2303.26514,2307.44,1410305321.99,2022-05-02 20:45:00
2310.51,2312.07422,2269.7373,2275.68,1211930567.4,2022-05-04 20:45:00
2275.42,2275.42676,2225.792,2238.62,1602345056.0,2022-05-05 20:45:00
2238.8,2256.64844,2204.373,2256.57,1260287786.7,2022-05-08 20:45:00
2263.06,2289.84448,2255.45264,2268.84,1386367809.5,2022-05-09 20:45:00
2269.35,2314.63647,2268.76123,2313.0,1336306963.1,2022-05-10 20:45:00
2313.28,2369.17578,2313.28247,2369.06,2135786611.1,2022-05-11 20:45:00
2373.37,2389.0708,2343.33252,2350.42,2269751480.0,2022-05-12 20:45:00
2350.42,2350.42676,2263.30518,2265.52,1638495039.0,2022-05-17 20:45:00
2262.99,2281.96362,2237.98022,2274.42,1316984683.1,2022-05-18 20:45:00
2274.79,2282.88086,2247.60352,2250.91,1116457065.3,2022-05-19 20:45:00
2251.49,2258.511,2231.33887,2235.09,887669044.4,2022-05-20 20:45:00
2241.26,2249.6272,2191.03516,2200.88,1344171312.3,2022-05-23 20:45:00
2203.13,2227.871,2190.52856,2217.19,1025852947.1,2022-05-24 20:45:00
2223.46,2243.57178,2222.0127,2231.57,1035323887.7,2022-05-25 20:45:00
2240.6,2245.427,2222.89453,2239.6,884195501.6,2022-05-26 20:45:00
2242.46,2250.69531,2214.649,2223.78,1111254233.0,2022-05-27 20:45:00
2227.43,2233.54,2173.44,2173.44,1307503232.0,2022-05-30 20:45:00
2172.01,2172.0166,2126.39551,2137.92,1301144440.9,2022-05-31 20:45:00
2138.06,2154.587,2119.419,2130.71,1062684239.2,2022-06-01 20:45:00
2130.34,2142.656,2107.77612,2112.47,1112231643.8,2022-06-02 20:45:00
2113.13,2117.40332,2071.938,2078.7,1287286053.7,2022-06-03 20:45:00
2079.59,2093.95264,2054.131,2065.78,1252688467.42,2022-06-06 20:45:00
2065.19,2065.19214,2016.78308,2020.23,1265069520.9,2022-06-07 20:45:00
2019.53,2096.18262,2017.25208,2080.44,1560887565.1,2022-06-08 20:45:00
2082.44,2115.608,2058.28857,2062.86,1453363271.23,2022-06-09 20:45:00
2067.76,2070.01782,2036.55847,2048.16,870804423.3,2022-06-10 20:45:00
2049.3,2052.47632,2027.05115,2032.34,991352155.2,2022-06-13 20:45:00
2032.52,2034.8103,1990.328,1996.26,1157843649.4,2022-06-14 20:45:00
1999.04,1999.08545,1945.42163,1966.37,1466756845.7,2022-06-15 20:45:00
1966.89,1993.9552,1950.76868,1978.94,1151758357.32,2022-06-16 20:45:00
1981.21,1991.58972,1966.85254,1971.38,719058774.8,2022-06-17 20:45:00
1971.83,1974.22925,1928.19116,1934.11,1123672066.6,2022-06-19 20:45:00
1934.03,1934.64807,1879.69275,1884.81,1615766202.0,2022-06-20 20:45:00
1884.24,1931.91284,1877.80212,1922.3,1203020697.0,2022-06-21 20:45:00
1925.46,1926.99414,1889.70654,1893.53,806521779.2,2022-06-22 20:45:00
1889.4,1889.404,1835.88708,1848.28,1455619883.96,2022-06-23 20:45:00
1848.37,1879.45557,1806.95166,1862.06,1129422348.3,2022-06-24 20:45:00
1863.46,1957.09937,1863.43665,1956.98,2181093879.1,2022-06-26 20:45:00
1972.41,1987.59326,1931.17419,1933.13,2009101390.1,2022-06-27 20:45:00
1935.53,1936.0199,1908.74146,1921.31,1042199304.69,2022-06-28 20:45:00
1924.91,1963.77991,1915.19946,1962.71,1382817855.0,2022-06-29 20:45:00
1966.85,2037.64246,1966.85718,2037.64,2431237102.5,2022-06-30 20:45:00
2041.94,2053.99,2015.57,2028.77,1454729984.0,2022-07-01 20:45:00
2028.79,2086.39,2020.96,2086.38,2424895744.0,2022-07-03 20:45:00
2095.62,2148.618,2059.0,2076.67,4287146704.1,2022-07-04 20:45:00
2078.62,2091.88867,2025.5708,2030.59,2581653327.8,2022-07-05 20:45:00
2036.46,2047.37476,1994.549,2043.92,2162336306.8,2022-07-06 20:45:00
2051.49,2080.96387,2023.01709,2027.32,1730171735.3,2022-07-07 20:45:00
2031.87,2033.40991,1988.43286,1992.62,1163028606.65,2022-07-08 20:45:00
1993.33,1993.55432,1912.493,1915.61,2307844469.5,2022-07-11 20:45:00
1916.41,1947.54407,1908.59253,1927.28,1693766473.2,2022-07-12 20:45:00
1928.5,1986.82581,1928.50134,1986.82,2003752875.0,2022-07-13 20:45:00
1987.32,2012.169,1977.14343,2001.53,2308747867.6,2022-07-14 20:45:00
2002.95,2009.89575,1989.19043,2009.46,1370454679.7,2022-07-15 20:45:00
2010.92,2018.973,1994.751,2011.39,1212050237.5,2022-07-17 20:45:00
2011.71,2029.46851,2000.14575,2029.43,1306995026.2,2022-07-18 20:45:00
2029.71,2062.36133,2028.17676,2045.69,2288515008.2,2022-07-19 20:45:00
2046.2,2061.566,2033.2832,2050.59,1719338296.0,2022-07-20 20:45:00
2052.95,2066.07251,2038.33618,2044.72,1633075145.8,2022-07-21 20:45:00
2046.62,2047.29736,2013.46765,2017.46,1440218082.85,2022-07-22 20:45:00
2027.8,2078.514,2027.66626,2078.51,2709069273.1,2022-07-24 20:45:00
2081.98,2134.62476,2081.65918,2132.96,4074679883.3,2022-07-25 20:45:00
2134.14,2141.62,2085.83,2088.16,3670647296.0,2022-07-26 20:45:00
2089.01,2112.11621,2065.96851,2111.99,3152334943.2,2022-07-27 20:45:00
2113.35,2156.39038,2105.70166,2127.47,4927072094.3,2022-07-28 20:45:00
2127.12,2147.638,2117.31128,2140.52,2180339895.7,2022-07-29 20:45:00
2142.3,2195.35718,2142.30957,2195.1,4510368145.7,2022-07-31 20:45:00
2205.76,2224.48682,2183.22314,2196.25,4653145473.5,2022-08-01 20:45:00
2198.05,2202.886,2170.25757,2193.48,3274004974.6,2022-08-02 20:45:00
2196.13,2214.05273,2183.09033,2186.76,4023035600.3,2022-08-03 20:45:00
2191.48,2193.356,2147.706,2148.16,3742498517.7,2022-08-04 20:45:00
2150.47,2150.581,2108.3457,2113.55,2596076940.2,2022-08-05 20:45:00
2109.41,2133.62769,2107.49219,2123.82,2552577514.8,2022-08-07 20:45:00
2128.18,2140.26465,2102.25977,2106.15,2785780589.0,2022-08-08 20:45:00
2109.78,2112.717,2060.311,2060.73,2746338687.9,2022-08-09 20:45:00
2064.38,2074.92554,2042.622,2057.68,1907417055.6,2022-08-10 20:45:00
2059.83,2074.73828,2036.80933,2037.92,1729854376.08,2022-08-11 20:45:00
2035.32,2043.03979,2007.68933,2010.01,1772359439.6,2022-08-14 20:45:00
2007.19,2065.90161,2004.07043,2065.89,2420163272.0,2022-08-15 20:45:00
2069.37,2088.23657,2035.47986,2041.06,2701947611.1,2022-08-16 20:45:00
2043.61,2053.092,2035.38672,2040.7,1399573034.3,2022-08-17 20:45:00
2041.71,2072.378,2041.713,2068.26,2053555109.5,2022-08-18 20:45:00
2070.05,2089.257,2055.781,2060.55,2028811094.1,2022-08-21 20:45:00
2061.02,2065.81226,2043.72852,2053.16,1713900509.4,2022-08-22 20:45:00
2053.35,2060.2124,2048.802,2054.95,1283340296.69,2022-08-23 20:45:00
2054.99,2073.54419,2052.13062,2057.85,1510741473.0,2022-08-24 20:45:00
2058.01,2068.558,2035.6936,2039.54,1692531190.6,2022-08-25 20:45:00
2040.46,2040.46606,2018.1853,2022.62,1262840627.54,2022-08-26 20:45:00
2022.31,2022.76,1987.04272,1989.26,2036964375.9,2022-08-28 20:45:00
1989.36,1995.78064,1975.07385,1993.02,1260702186.8,2022-08-29 20:45:00
1993.47,2012.18,1987.39,1995.34,1000068800.0,2022-08-30 20:45:00
1993.37,1996.89111,1968.41162,1973.38,1081936353.6,2022-08-31 20:45:00
1972.97,1982.35,1953.58,1972.29,1183727488.0,2022-09-01 20:34:00
1970.77,1984.88806,1964.80176,1970.62,691349206.5,2022-09-02 20:45:00
1971.85,1988.38416,1969.489,1977.3,1039140043.0,2022-09-04 20:45:00
1978.3,1987.57,1970.68,1973.01,890048896.0,2022-09-05 20:45:00
1974.13,1978.00635,1947.21655,1951.79,1176833483.0,2022-09-06 20:45:00
1951.21,1955.97876,1933.29785,1939.88,812362042.6,2022-09-07 20:45:00
1940.19,1947.91919,1925.227,1937.74,1033883213.0,2022-09-08 20:45:00
1938.2,1946.422,1922.00684,1926.28,733620752.6,2022-09-11 20:45:00
1926.45,1928.71765,1906.756,1912.74,812201878.2,2022-09-12 20:45:00
1913.41,1940.85,1913.2,1934.04,901282554.5,2022-09-13 05:45:00
1936.37,1984.13,1936.34,1981.48,1435291776.0,2022-09-14 20:45:00
1983.26,1989.85,1920.39,1924.48,2086511872.0,2022-09-15 20:45:00
1921.05,1921.0509,1886.72314,1910.38,884152151.9,2022-09-16 20:45:00
1910.2,1911.57043,1874.14868,1876.41,1376223499.0,2022-09-18 20:45:00
1875.41,1877.65454,1833.55225,1837.6,1205545405.42,2022-09-20 20:45:00
1838.4,1862.48315,1838.14209,1848.8,709326556.2,2022-09-21 20:45:00
1846.96,1856.02625,1836.17737,1838.96,625278476.6,2022-09-22 20:45:00
1837.99,1838.67944,1811.32373,1815.13,1062989839.6,2022-09-25 20:45:00
1814.71,1842.05847,1814.68066,1831.05,640794651.4,2022-09-27 20:45:00
1831.23,1845.69141,1831.23535,1837.46,418667956.7,2022-09-28 20:45:00
1836.84,1853.80615,1835.95764,1853.76,572340753.1,2022-09-29 20:45:00
1854.57,1898.45,1854.52,1898.38,603481664.0,2022-10-09 20:45:00
1901.24,1908.58667,1866.839,1871.22,728878912.5,2022-10-10 20:45:00
1871.28,1871.28467,1849.80994,1855.16,545469465.35,2022-10-11 20:45:00
1854.57,1872.86682,1848.13379,1866.48,664396671.7,2022-10-12 20:45:00
1866.54,1878.16846,1860.85144,1870.63,792617818.5,2022-10-13 20:45:00
1871.09,1872.52771,1852.74182,1860.94,779052238.2,2022-10-16 20:45:00
1861.55,1864.74927,1854.24182,1858.33,509578910.7,2022-10-17 20:45:00
1858.02,1861.93945,1840.50977,1845.51,635497425.4,2022-10-19 20:45:00
1845.38,1849.868,1834.31641,1844.14,500128436.3,2022-10-20 20:45:00
1844.5,1858.571,1843.80945,1858.49,489977134.8,2022-10-23 20:45:00
1860.38,1874.8877,1856.93384,1874.87,673638763.4,2022-10-31 20:45:00
1876.55,1931.54553,1871.77,1930.97,1258723270.0,2022-11-01 20:45:00
1937.07,1956.61035,1916.32288,1938.3,1448886053.8,2022-11-02 20:45:00
1939.49,1940.61938,1918.84338,1922.16,854579312.9,2022-11-03 20:45:00
1924.19,1965.70715,1919.24377,1965.36,548325265.3,2022-11-06 20:45:00
1968.06,1987.32214,1955.283,1958.94,2100769223.9,2022-11-07 20:45:00
1959.21,1966.41541,1948.35925,1956.36,1047148422.2,2022-11-08 20:45:00
1957.75,1967.80042,1914.27356,1917.22,1390249107.8,2022-11-09 20:45:00
1919.1,1929.0155,1889.64709,1893.7,1112658390.7,2022-11-10 20:45:00
1892.94,1901.31982,1879.58716,1883.16,770941609.7,2022-11-13 20:45:00
1880.92,1904.50842,1879.36926,1904.45,937183831.3,2022-11-14 20:45:00
1912.04,1919.80969,1895.899,1897.86,972208386.0,2022-11-15 20:45:00
1898.7,1914.38025,1898.70032,1911.26,824207618.2,2022-11-16 20:45:00
1912.23,1939.59192,1912.04,1936.83,1698166340.3,2022-11-17 20:45:00
1938.46,1961.27844,1926.385,1929.7,1343163140.23,2022-11-22 20:45:00
1931.0,1933.93079,1913.09448,1921.99,1010255940.5,2022-11-23 20:45:00
1922.72,1933.55359,1916.35132,1933.55,912648351.4,2022-11-24 20:45:00
1934.44,1965.99451,1934.41357,1965.98,1996143017.6,2022-11-27 20:45:00
1968.93,1980.26416,1947.37463,1950.37,1460654252.5,2022-11-28 20:45:00
1951.3,1957.87524,1933.64307,1953.35,929534129.1,2022-11-29 20:45:00
1953.07,1955.60083,1942.94849,1949.85,776232447.1,2022-11-30 20:45:00
1949.48,1969.02,1941.58,1961.06,1210455040.0,2022-12-01 20:45:00
1961.07,1973.55347,1957.18225,1963.22,1533549113.0,2022-12-04 20:45:00
1961.79,1965.76855,1935.64722,1938.76,1663966918.3,2022-12-05 20:45:00
1941.07,1944.10852,1922.12634,1933.88,957044085.3,2022-12-06 20:45:00
1935.07,1936.39478,1916.19348,1917.28,958113388.9,2022-12-07 20:45:00
1916.04,1918.5061,1883.09326,1885.31,1092731360.3,2022-12-11 20:45:00
1884.21,1902.41711,1868.65125,1902.27,1188682181.4,2022-12-12 20:45:00
1900.23,1904.75,1888.82,1899.7,1188682240.0,2022-12-13 20:45:00
1900.6,1906.03809,1893.01306,1897.08,718511521.5,2022-12-14 20:45:00
1897.34,1898.99817,1880.16272,1882.6,935266884.7,2022-12-15 20:45:00
1883.65,1883.81616,1850.96326,1855.06,1144345902.4,2022-12-18 20:45:00
1855.19,1865.1792,1849.19348,1858.89,864690702.5,2022-12-19 20:45:00
1859.71,1881.21423,1858.57019,1873.11,895611676.2,2022-12-20 20:45:00
1874.84,1883.09021,1864.70435,1867.22,855923329.6,2022-12-21 20:45:00
1864.4,1867.21375,1850.58,1867.21,1098405436.1,2022-12-22 20:45:00
1868.18,1924.09009,1866.36536,1924.09,2087894740.76,2022-12-26 20:45:00
1928.81,1999.01074,1928.81177,1983.95,3779610859.7,2022-12-27 20:45:00
1991.8,1994.33008,1961.56726,1972.15,2131269630.5,2022-12-28 20:45:00
1973.18,2029.11121,1962.42371,2029.03,2833071649.7,2022-12-29 20:45:00
2037.2,2083.19043,2030.24536,2046.26,4014001951.2,2023-01-01 20:45:00
2047.46,2070.58,2028.32,2064.09,2913168896.0,2023-01-02 20:45:00
2066.01,2081.52686,2050.57324,2061.06,3386375755.1,2023-01-03 20:45:00
2069.34,2126.03784,2066.567,2125.84,3490769642.5,2023-01-04 20:45:00
2134.87,2160.728,2113.32178,2143.93,4994624370.4,2023-01-05 20:45:00
2148.93,2191.69043,2126.46875,2164.61,5405895775.39,2023-01-08 20:45:00
2166.25,2211.77173,2161.026,2211.76,5229698211.2,2023-01-09 20:45:00
2215.34,2277.61328,2178.187,2190.42,7530138320.5,2023-01-10 20:45:00
2203.84,2237.365,2143.97461,2149.39,5383915288.8,2023-01-12 20:45:00
2152.04,2187.79077,2136.38184,2182.11,3634541929.0,2023-01-17 20:45:00
2185.72,2214.779,2166.354,2173.1,4855894545.4,2023-01-18 20:45:00
2175.29,2192.70947,2163.1416,2178.81,3009206024.5,2023-01-19 20:45:00
2184.77,2203.12573,2162.83276,2165.1,3815865272.68,2023-01-23 20:45:00
2166.05,2173.24268,2139.88843,2173.25,2946503488.2,2023-01-24 20:45:00
2175.67,2199.9292,2175.12646,2183.62,3420322864.5,2023-01-25 20:45:00
2186.5,2201.64185,2177.99048,2183.21,2838849068.2,2023-01-26 20:45:00
2185.45,2192.851,2163.891,2168.53,2933248292.3,2023-01-29 20:45:00
2166.31,2174.65674,2124.82715,2127.37,3261784759.83,2023-01-30 20:45:00
2130.29,2136.44214,2107.77368,2111.68,2798318297.7,2023-01-31 20:45:00
2111.43,2124.30127,2104.47681,2116.65,1752165534.1,2023-02-01 20:45:00
2118.55,2126.14429,2090.14331,2094.54,2066890465.25,2023-02-02 20:45:00
2096.69,2118.26758,2087.69385,2096.08,1915987041.0,2023-02-05 20:45:00
2096.32,2102.70142,2087.19775,2100.7,1423216010.8,2023-02-06 20:45:00
2101.24,2177.7478,2099.03076,2177.34,3299653248.6,2023-02-07 20:45:00
2181.61,2213.89478,2161.0022,2170.18,3632161084.6,2023-02-08 20:45:00
2171.17,2183.755,2153.30835,2182.63,2028579748.4,2023-02-09 20:45:00
2180.2,2181.20068,2117.668,2121.86,3031373986.0,2023-02-12 20:45:00
2122.41,2122.56226,2100.56836,2105.46,1759903378.2,2023-02-14 20:45:00
2105.03,2117.84,2086.77832,2091.56,1691125182.4,2023-02-15 20:45:00
2090.48,2099.43335,2066.78418,2070.41,1659593443.6,2023-02-16 20:45:00
2069.66,2069.77832,2040.18115,2046.81,1916250884.7,2023-02-20 20:45:00
2049.65,2084.039,2048.109,2080.38,1783947425.8,2023-02-22 20:45:00
2078.47,2078.47949,2014.60083,2022.64,2512993875.9,2023-02-23 20:45:00
2016.53,2029.65588,1961.23718,2027.19,2502391805.2,2023-02-26 20:45:00
2029.23,2043.988,1990.27148,2023.54,1886888855.7,2023-02-27 20:45:00
2024.81,2033.69666,2013.25146,2019.93,1351968515.3,2023-02-28 20:45:00
2020.71,2024.695,1994.45557,1995.49,1260846907.3,2023-03-01 20:45:00
1995.33,1996.62854,1966.27576,1969.02,1324641326.7,2023-03-02 20:45:00
1967.49,1975.93408,1935.21191,1938.25,1344144791.5,2023-03-05 20:45:00
1937.42,1964.08435,1937.42834,1952.66,1181744880.3,2023-03-07 20:45:00
1955.56,2002.985,1955.54651,2002.7,1545566914.5,2023-03-09 20:45:00
2008.26,2017.30359,1970.66675,1975.89,1635709453.2,2023-03-12 20:45:00
1975.43,1977.524,1944.41968,1951.21,1154069727.4,2023-03-13 20:45:00
1950.41,1965.19141,1939.321,1953.06,1120864638.9,2023-03-14 20:45:00
1953.95,1956.37378,1926.57007,1938.62,1192056725.7,2023-03-15 20:45:00
1938.62,1946.76648,1919.93335,1933.31,1085567106.1,2023-03-16 20:45:00
1938.62,1946.76648,1919.93335,1933.3,1085567106.1,2023-03-16 20:45:00
1933.23,1939.43164,1922.216,1926.4,1045510960.8,2023-03-19 20:45:00
1926.27,1949.16736,1925.4104,1949.06,1212734064.1,2023-03-20 20:45:00
1952.18,1962.9436,1929.49377,1933.29,1322562631.9,2023-03-22 20:45:00
1933.11,1933.55627,1905.95874,1915.14,1346135788.68,2023-03-23 20:45:00
1915.32,1915.40771,1881.07434,1888.29,1277008683.4,2023-03-26 20:45:00
1885.65,1907.044,1864.91077,1906.0,1333150631.2,2023-03-27 20:45:00
1910.34,1936.48328,1906.39832,1918.41,1431057786.2,2023-03-28 20:45:00
1920.09,1922.03955,1901.61536,1919.42,797047753.3,2023-03-29 20:45:00
1920.01,1932.67957,1905.12024,1908.55,882060139.6,2023-03-30 20:45:00
1910.49,1929.3407,1882.97852,1888.54,1169131363.4,2023-04-02 20:45:00
1910.49,1929.3407,1882.97852,1888.55,1169131363.4,2023-04-02 20:45:00
1888.61,1892.02881,1865.95825,1871.88,912275174.0,2023-04-03 20:45:00
1872.65,1880.45874,1856.35364,1866.68,882230940.2,2023-04-04 20:45:00
1866.82,1878.773,1857.53955,1875.07,796493663.8,2023-04-05 20:45:00
1875.87,1889.066,1863.66064,1866.79,913773716.8,2023-04-06 20:45:00
1867.46,1869.43,1833.67834,1838.48,1114473504.8,2023-04-09 20:45:00
1837.65,1851.48694,1833.07947,1844.02,898059279.7,2023-04-10 20:45:00
1845.64,1872.10974,1844.412,1871.33,917095115.2,2023-04-11 20:45:00
1871.46,1963.89258,1871.46277,1963.55,1956662575.1,2023-04-12 20:45:00
1973.08,1981.86963,1928.93408,1934.47,1635742707.2,2023-04-13 20:45:00
1973.08,1981.86963,1928.93408,1934.47,1635742707.2,2023-04-13 20:45:00
1934.5,1945.04956,1918.51526,1931.68,963960397.9,2023-04-16 20:45:00
1931.83,1937.64685,1904.39478,1908.05,896862423.0,2023-04-17 20:45:00
1905.96,1911.51343,1892.81763,1904.98,798952466.7,2023-04-18 20:45:00
1903.35,1924.40308,1903.28455,1920.12,776278173.1,2023-04-19 20:45:00
1918.48,1928.7594,1902.153,1904.4,935889911.8,2023-04-20 20:45:00
1904.94,1906.65991,1881.14929,1885.6,814323178.4,2023-04-23 20:45:00
1885.77,1891.87415,1875.13672,1888.32,734297861.8,2023-04-24 20:45:00
1887.29,1905.72876,1885.174,1905.68,834697691.5,2023-04-25 20:45:00
1907.54,1913.28418,1888.88989,1892.0,836470685.2,2023-04-26 20:45:00
1892.94,1895.16956,1880.24719,1889.75,731868418.3,2023-04-27 20:45:00
1884.94,1890.33508,1867.73035,1870.66,944074747.1,2023-04-30 20:45:00
1871.63,1878.96436,1860.42639,1866.4,672981649.32,2023-05-02 20:45:00
1866.68,1868.346,1852.35425,1857.23,610686098.4,2023-05-03 20:45:00
1856.96,1875.25745,1846.671,1869.73,669188013.6,2023-05-04 20:45:00
1870.4,1872.21545,1848.79785,1850.61,600401774.2,2023-05-07 20:45:00
1850.72,1854.21387,1825.60889,1833.69,816913655.7,2023-05-08 20:45:00
1831.63,1856.07,1828.98645,1844.36,713830741.2,2023-05-09 20:45:00
1845.64,1852.05115,1835.61377,1841.93,576368186.1,2023-05-10 20:45:00
1840.05,1843.44067,1831.20361,1838.59,531807109.4,2023-05-11 20:45:00
1840.82,1849.55591,1818.07825,1821.64,750138763.62,2023-05-14 20:45:00
1821.8,1826.65393,1807.52844,1818.31,704663865.6,2023-05-15 20:45:00
1817.86,1827.77,1810.1,1821.62,634944832.0,2023-05-16 20:45:00
1821.53,1846.718,1821.01917,1845.01,847863892.7,2023-05-17 20:45:00
1846.69,1883.20081,1844.50134,1877.32,1461417187.7,2023-05-18 20:45:00
1878.68,1903.0575,1874.40039,1883.2,1547272151.5,2023-05-21 20:45:00
1883.44,1898.91064,1866.07959,1891.31,1249484354.8,2023-05-22 20:45:00
1891.36,1942.63989,1891.365,1942.63,2116558081.8,2023-05-23 20:45:00
1943.8,1962.659,1928.16174,1959.12,1848154700.7,2023-05-24 20:45:00
1954.3,1977.57166,1938.12061,1941.77,2596205576.5,2023-05-28 20:45:00
1944.03,1944.06,1884.91,1888.61,2206681856.0,2023-05-30 20:45:00
1884.48,1893.84375,1844.324,1849.79,1945738832.6,2023-05-31 20:45:00
1850.79,1876.99646,1837.23889,1866.34,1401556316.9,2023-06-01 20:45:00
1866.34,1925.109,1865.73035,1919.37,1636265050.7,2023-06-04 20:45:00
1922.13,1935.80225,1899.53516,1901.99,1925040475.3,2023-06-05 20:45:00
1902.75,1927.65515,1893.61389,1927.65,1959803965.5,2023-06-06 20:45:00
1929.16,1950.80774,1928.1322,1932.33,2346898015.0,2023-06-07 20:45:00
1933.39,1947.45422,1920.64844,1939.61,2284095114.1,2023-06-08 20:45:00
1941.52,1983.983,1941.24121,1980.09,3331856745.1,2023-06-11 20:45:00
1984.36,2003.25256,1971.99768,1987.87,2862539949.7,2023-06-12 20:45:00
1989.42,2034.8042,1977.52014,2020.64,4083120367.7,2023-06-13 20:45:00
2020.15,2067.10229,2015.18542,2037.06,4964206270.5,2023-06-14 20:45:00
2040.57,2050.03125,2017.70447,2042.07,3112606411.0,2023-06-15 20:45:00
2045.05,2094.3313,2037.90051,2094.33,4683996057.2,2023-06-18 20:45:00
2097.53,2107.60474,2075.21436,2091.39,4560727399.6,2023-06-19 20:45:00
2093.55,2117.29688,2057.03,2064.83,4025813073.46,2023-06-20 20:45:00
2067.21,2082.968,2043.83789,2050.78,3435044970.2,2023-06-21 20:45:00
2054.62,2074.379,2042.28271,2055.53,3413047271.9,2023-06-22 20:45:00
2057.37,2119.79541,2057.37,2117.73,6431443893.78,2023-06-25 20:45:00
2124.0,2154.8584,2120.4187,2129.42,5263616054.3,2023-06-26 20:45:00
2138.47,2186.67969,2132.47852,2186.36,5415364349.3,2023-06-27 20:45:00
2193.51,2205.968,2146.06348,2150.99,5917961273.6,2023-06-28 20:45:00
2154.8,2160.239,2094.07422,2097.29,5042827055.65,2023-07-02 20:45:00
2096.72,2113.74414,2069.599,2075.97,4021268317.45,2023-07-03 20:45:00
2079.42,2104.38232,2067.22168,2088.7,2555564748.7,2023-07-04 20:45:00
2090.37,2101.585,2046.54956,2049.44,3047520187.6,2023-07-05 20:45:00
2050.28,2064.57275,2033.42822,2049.38,2848536013.9,2023-07-06 20:45:00
2050.35,2085.23364,2049.688,2077.76,2998215274.2,2023-07-09 20:45:00
2081.75,2102.08936,2067.84766,2076.96,3498723976.6,2023-07-10 20:45:00
2078.24,2084.92334,2064.51929,2072.24,2810368838.7,2023-07-11 20:45:00
2072.24,2099.71021,2072.24438,2097.55,3117242096.9,2023-07-12 20:45:00
2095.72,2121.83,2080.42,2084.93,3252097792.0,2023-07-13 20:45:00
2085.68,2105.67285,2079.176,2097.09,2170878602.7,2023-07-16 20:45:00
2097.98,2144.59888,2089.157,2144.16,2538375074.7,2023-07-17 20:45:00
2147.68,2171.12549,2146.52148,2154.07,3519766554.2,2023-07-18 20:45:00
2154.02,2174.63062,2141.82471,2165.24,3287439137.9,2023-07-19 20:45:00
2165.7,2179.72168,2152.81714,2163.92,2985809640.7,2023-07-20 20:45:00
2166.46,2228.7417,2166.44043,2227.16,4300148747.6,2023-07-23 20:45:00
2227.2,2244.134,2194.1626,2200.5,4621758656.5,2023-07-24 20:45:00
2202.99,2206.46387,2162.559,2164.31,2851344938.33,2023-07-25 20:45:00
2168.45,2186.49658,2152.54028,2156.2,2233631998.1,2023-07-26 20:45:00
2155.49,2165.97778,2124.32373,2126.48,2369177699.9,2023-07-27 20:45:00
2131.05,2138.6792,2091.50586,2100.34,2439369536.6,2023-07-30 20:45:00
2097.84,2126.57373,2094.067,2106.18,1827722346.4,2023-07-31 20:45:00
2106.06,2124.321,2070.33447,2077.58,1894553692.7,2023-08-01 20:45:00
2078.59,2086.84033,2062.00781,2086.84,1573944078.9,2023-08-02 20:45:00
2088.55,2109.29932,2083.927,2089.84,1759622668.4,2023-08-03 20:45:00
2095.42,2101.908,2041.69934,2051.47,2667957628.1,2023-08-06 20:45:00
2051.56,2069.73462,2030.196,2048.26,2247169292.6,2023-08-07 20:45:00
2047.71,2055.31982,2013.37671,2019.85,1720618919.9,2023-08-08 20:45:00
2018.72,2061.08472,2000.23511,2060.91,1879026334.2,2023-08-09 20:45:00
2058.95,2080.819,2045.98315,2066.05,2123616592.5,2023-08-10 20:45:00
2065.4,2087.93213,2057.70557,2080.86,2399576099.5,2023-08-13 20:45:00
2079.24,2094.04224,2073.497,2077.24,2050445340.9,2023-08-14 20:45:00
2077.03,2078.76172,2041.12756,2045.44,2095110938.3,2023-08-15 20:45:00
2044.05,2044.05,2014.01,2025.12,1679980672.0,2023-08-16 20:45:00
2025.98,2043.0155,2025.40393,2033.13,1510285809.0,2023-08-17 20:45:00
2033.2,2034.88379,2008.03589,2011.22,1433537671.6,2023-08-20 20:45:00
2012.45,2019.51526,1991.81445,1998.28,1375535847.6,2023-08-21 20:45:00
1998.14,2016.18152,1990.292,2015.98,1034933156.0,2023-08-22 20:45:00
2016.79,2048.2605,2015.80334,2045.45,1499887631.4,2023-08-23 20:45:00
2045.85,2052.20459,2009.09351,2013.93,1524359956.0,2023-08-24 20:45:00
2014.2,2016.11816,1989.22839,1993.13,1237785089.3,2023-08-27 20:45:00
1994.03,2009.70862,1989.37146,1998.48,962239771.4,2023-08-28 20:45:00
1999.01,2002.81,1988.51,1993.42,796395008.0,2023-08-29 20:45:00
1994.63,2001.72,1985.11,1990.59,1104947584.0,2023-08-30 20:45:00
